count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[12 34 41 14 21 23 43 32],[4 3 3 2 2 4 1 1],11.472085802000038,None,space,70.45154025300053,11.472085802000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,81.95506971299983,None,equal,32.41427979399941,81.95506971299983,None,102.9189260660005,81.95506971299983,None,81.95506971299983,None,0.0003116749994660495,114.38862641300057,None,5.999929349000013,120.40468271100053,None,6,1.7567584369999167,120.40468271100053,None,120.40468271100053,None,120.40468271100053,None,7.800234962999639,92.4497411909997,122.2877972260003,None,122.2877972260003,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk1_recall_fmri_wav/recall_audio-1634842700.246.wav,0.008672785999806365,None,6,84.52468848099943,122.2877972260003,None,122.2877972260003,None,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[12 34 41 14 21 23 43 32],[4 3 3 2 2 4 1 1],11.472085802000038,None,space,70.45154025300053,11.472085802000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,81.95506971299983,None,equal,32.41427979399941,81.95506971299983,None,102.9189260660005,81.95506971299983,None,81.95506971299983,None,0.0003116749994660495,114.38862641300057,None,5.999929349000013,120.40468271100053,None,6,1.7567584369999167,120.40468271100053,None,120.40468271100053,None,120.40468271100053,None,7.800234962999639,92.4497411909997,122.2877972260003,None,122.2877972260003,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk1_recall_fmri_wav/recall_audio-1634842700.246.wav,0.008672785999806365,None,6,84.52468848099943,122.2877972260003,None,122.2877972260003,None,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.45253727399995,206.83766500399997,None,98.44967475299927,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[12 34 41 14 21 23 43 32],[4 3 3 2 2 4 1 1],11.472085802000038,None,space,70.45154025300053,11.472085802000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,81.95506971299983,None,equal,32.41427979399941,81.95506971299983,None,102.9189260660005,81.95506971299983,None,81.95506971299983,None,0.0003116749994660495,114.38862641300057,None,5.999929349000013,120.40468271100053,None,6,1.7567584369999167,120.40468271100053,None,120.40468271100053,None,120.40468271100053,None,7.800234962999639,92.4497411909997,122.2877972260003,None,122.2877972260003,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk1_recall_fmri_wav/recall_audio-1634842700.246.wav,0.008672785999806365,None,6,84.52468848099943,122.2877972260003,None,122.2877972260003,None,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.45253727399995,206.83766500399997,None,98.44967475299927,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45207538399973,212.8379843140001,212.8379843140001,104.44889791499918,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[12 34 41 14 21 23 43 32],[4 3 3 2 2 4 1 1],11.472085802000038,None,space,70.45154025300053,11.472085802000038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,81.95506971299983,None,equal,32.41427979399941,81.95506971299983,None,102.9189260660005,81.95506971299983,None,81.95506971299983,None,0.0003116749994660495,114.38862641300057,None,5.999929349000013,120.40468271100053,None,6,1.7567584369999167,120.40468271100053,None,120.40468271100053,None,120.40468271100053,None,7.800234962999639,92.4497411909997,122.2877972260003,None,122.2877972260003,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk1_recall_fmri_wav/recall_audio-1634842700.246.wav,0.008672785999806365,None,6,84.52468848099943,122.2877972260003,None,122.2877972260003,None,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.45253727399995,206.83766500399997,None,98.44967475299927,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45207538399973,212.8379843140001,212.8379843140001,104.44889791499918,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.45089621099942,218.83826136900007,218.83826136900007,110.44994233499983,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,224.83757330400022,None,6,1.521940923999864,224.83757330400022,None,224.83757330400022,None,224.83757330400022,None,112.00067790599951,190.26661634999982,226.40462726199985,None,226.40462726199985,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk1_recall_fmri_wav/recall_audio-1634842804.391.wav,0.013870900799702213,None,6,78.23272556200027,226.40462726199985,None,226.40462726199985,None,102121,2,3,0,3,0,1,0,66,2021_Oct_21_1456,recall_fmri,3.2.4,60.00875707803821,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
