count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[24 31 22 13 44 11 33 42],[4 3 4 2 1 2 3 1],14.600407446999952,None,space,13.385129316000075,14.600407446999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,28.004793221,None,equal,22.316159040000002,28.004793221,None,35.743504609999945,28.004793221,None,28.004793221,None,0.0003152680001221597,50.350547963000054,None,6.015397212000153,56.366729029,None,2,2.362227436000012,56.366729029,None,56.366729029,None,56.366729029,None,8.40552578200004,156.06422038899996,58.8506088470001,None,58.8506088470001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk2_recall_fmri_wav/recall_audio_2-1618592274.829.wav,0.010832166599811899,None,2,147.54532696600018,58.8506088470001,None,58.8506088470001,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[24 31 22 13 44 11 33 42],[4 3 4 2 1 2 3 1],14.600407446999952,None,space,13.385129316000075,14.600407446999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,28.004793221,None,equal,22.316159040000002,28.004793221,None,35.743504609999945,28.004793221,None,28.004793221,None,0.0003152680001221597,50.350547963000054,None,6.015397212000153,56.366729029,None,2,2.362227436000012,56.366729029,None,56.366729029,None,56.366729029,None,8.40552578200004,156.06422038899996,58.8506088470001,None,58.8506088470001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk2_recall_fmri_wav/recall_audio_2-1618592274.829.wav,0.010832166599811899,None,2,147.54532696600018,58.8506088470001,None,58.8506088470001,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.067714475,206.41567690800002,None,162.08005357900015,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[24 31 22 13 44 11 33 42],[4 3 4 2 1 2 3 1],14.600407446999952,None,space,13.385129316000075,14.600407446999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,28.004793221,None,equal,22.316159040000002,28.004793221,None,35.743504609999945,28.004793221,None,28.004793221,None,0.0003152680001221597,50.350547963000054,None,6.015397212000153,56.366729029,None,2,2.362227436000012,56.366729029,None,56.366729029,None,56.366729029,None,8.40552578200004,156.06422038899996,58.8506088470001,None,58.8506088470001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk2_recall_fmri_wav/recall_audio_2-1618592274.829.wav,0.010832166599811899,None,2,147.54532696600018,58.8506088470001,None,58.8506088470001,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1257,recall_fmri,3.2.4,59.98934109387571,
