count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[34 41 43 21 14 32 12 23],[4 3 3 2 1 4 1 2],12.353632616999988,None,space,0.5514339549999931,12.353632616999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,12.955779158000013,None,equal,31.64244436299998,12.955779158000013,None,32.27541309,12.955779158000013,None,12.955779158000013,None,0.00038904200002320977,44.623101211000005,None,5.999251246,50.636181969999996,None,2,3.0040118610000093,50.636181969999996,None,50.636181969999996,None,50.636181969999996,None,9.051136163000024,154.466343799,53.769957734,None,53.769957734,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk1_recall_fmri_wav/recall_audio-1633546232.744.wav,0.013944945800034247,None,2,145.292329227,53.769957734,None,53.769957734,None,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[34 41 43 21 14 32 12 23],[4 3 3 2 1 4 1 2],12.353632616999988,None,space,0.5514339549999931,12.353632616999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,12.955779158000013,None,equal,31.64244436299998,12.955779158000013,None,32.27541309,12.955779158000013,None,12.955779158000013,None,0.00038904200002320977,44.623101211000005,None,5.999251246,50.636181969999996,None,2,3.0040118610000093,50.636181969999996,None,50.636181969999996,None,50.636181969999996,None,9.051136163000024,154.466343799,53.769957734,None,53.769957734,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk1_recall_fmri_wav/recall_audio-1633546232.744.wav,0.013944945800034247,None,2,145.292329227,53.769957734,None,53.769957734,None,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.46955612600001,199.101070331,None,160.47760362300002,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[34 41 43 21 14 32 12 23],[4 3 3 2 1 4 1 2],12.353632616999988,None,space,0.5514339549999931,12.353632616999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,12.955779158000013,None,equal,31.64244436299998,12.955779158000013,None,32.27541309,12.955779158000013,None,12.955779158000013,None,0.00038904200002320977,44.623101211000005,None,5.999251246,50.636181969999996,None,2,3.0040118610000093,50.636181969999996,None,50.636181969999996,None,50.636181969999996,None,9.051136163000024,154.466343799,53.769957734,None,53.769957734,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100621_bk1_recall_fmri_wav/recall_audio-1633546232.744.wav,0.013944945800034247,None,2,145.292329227,53.769957734,None,53.769957734,None,100621,0,3,0,2,0,1,0,14,2021_Oct_06_1449,recall_fmri,3.2.4,59.86705729681468,
