count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 32 34 43 12 41 21 23],[2 4 2 3 4 1 1 3],12.745149409000078,None,space,0.891812229999914,12.745149409000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,13.66144330200018,None,equal,41.93499056399992,13.66144330200018,None,42.88629127299987,13.66144330200018,None,13.66144330200018,None,0.0004167669999333157,55.62766552400012,None,5.999759126000072,61.645512557000075,None,2,2.2409461019999526,61.645512557000075,None,61.645512557000075,None,61.645512557000075,None,8.283335727000122,158.38302172700014,64.012070472,None,64.012070472,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100721_bk2_recall_fmri_wav/recall_audio_2-1633623982.986.wav,0.008901522199948886,None,2,149.97651718499992,64.012070472,None,64.012070472,None,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 32 34 43 12 41 21 23],[2 4 2 3 4 1 1 3],12.745149409000078,None,space,0.891812229999914,12.745149409000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,13.66144330200018,None,equal,41.93499056399992,13.66144330200018,None,42.88629127299987,13.66144330200018,None,13.66144330200018,None,0.0004167669999333157,55.62766552400012,None,5.999759126000072,61.645512557000075,None,2,2.2409461019999526,61.645512557000075,None,61.645512557000075,None,61.645512557000075,None,8.283335727000122,158.38302172700014,64.012070472,None,64.012070472,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100721_bk2_recall_fmri_wav/recall_audio_2-1633623982.986.wav,0.008901522199948886,None,2,149.97651718499992,64.012070472,None,64.012070472,None,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.38643220300014,214.0114306070002,None,164.38348590100009,,,,,,,,,,,,,,,,,,,,,,,,,,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,220.01151765100008,None,2,2.198946380999814,220.01151765100008,None,220.01151765100008,None,220.01151765100008,None,166.60039733400004,324.17858260799994,222.24325097200017,None,222.24325097200017,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/100721_bk2_recall_fmri_wav/recall_audio_2-1633624140.234.wav,0.011450393400082248,None,2,157.53637486699995,222.24325097200017,None,222.24325097200017,None,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 32 34 43 12 41 21 23],[2 4 2 3 4 1 1 3],12.745149409000078,None,space,0.891812229999914,12.745149409000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100721,1,3,2,3,1,2,0,60,2021_Oct_07_1225,recall_fmri,3.2.4,60.201084626069836,
