count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[14 34 23 12 41 32 21 43],[4 1 2 2 1 3 4 3],17.880454831999486,None,space,54.75630774399997,17.880454831999486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,72.6598832969994,None,equal,116.73146072899999,72.6598832969994,None,171.5274344089994,72.6598832969994,None,72.6598832969994,None,0.00040988700038724346,189.40981138400002,None,5.9987228350000805,195.42718347699974,None,1,2.5500910129994736,195.42718347699974,None,195.42718347699974,None,195.42718347699974,None,8.599669805000303,53.14790184600042,198.0772313339994,None,198.0772313339994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101821_bk1_recall_fmri_wav/recall_audio-1634566973.068.wav,0.009738535000906268,None,1,44.461028583999905,198.0772313339994,None,198.0772313339994,None,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.150746591000825,242.56046731699917,None,59.14921515400056,,,,,,,,,,,,,,,,,,,,,,,,,,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.5605758719994,None,1,3.011810811999567,248.5605758719994,None,248.5605758719994,None,248.5605758719994,None,62.18373889000031,174.19900778600004,251.61095684999964,None,251.61095684999964,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101821_bk1_recall_fmri_wav/recall_audio-1634567027.600.wav,0.011330807599733816,None,1,111.97443862799992,251.61095684999964,None,251.61095684999964,None,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.20296406500074,363.6108918079999,None,180.21382649600037,,,,,,,,,,,,,,,,,,,,,,,,,,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6272630579997,None,1,2.3550233209998623,369.6272630579997,None,369.6272630579997,None,369.6272630579997,None,182.59952430700014,280.34912661,372.02612269699966,None,372.02612269699966,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101821_bk1_recall_fmri_wav/recall_audio-1634567147.015.wav,0.012824126599298324,None,1,97.71714445599991,372.02612269699966,None,372.02612269699966,None,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.35279953700046,469.76154986599977,None,286.3491464630006,,,,,,,,,,,,,,,,,,,,,,,,,,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.76092236099976,None,1,2.9364698469998984,475.76092236099976,None,475.76092236099976,None,475.76092236099976,None,289.31654472300033,394.360723496,478.74152966199927,None,478.74152966199927,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101821_bk1_recall_fmri_wav/recall_audio-1634567254.733.wav,0.011359203600477485,None,1,105.01271918899965,478.74152966199927,None,478.74152966199927,None,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.3644222090006,583.7735632859994,None,400.3661244170007,,,,,,,,,,,,,,,,,,,,,,,,,,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.7770789709994,None,1,1.1653303389994107,589.7770789709994,None,589.7770789709994,None,589.7770789709994,None,401.5499399420005,493.48203735400057,590.9731843159998,None,590.9731843159998,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101821_bk1_recall_fmri_wav/recall_audio-1634567366.964.wav,0.01368696059944341,None,1,91.89906390099986,590.9731843159998,None,590.9731843159998,None,,,101821,2,3,1,2,0,1,0,68,2021_Oct_18_1019,recall_fmri,3.2.4,59.810444671502935,
