count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[21 31 11 22 32 42 41 12],[2 3 3 4 1 4 2 1],15.086835256000086,None,space,1.8670521590001954,15.086835256000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
3,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,16.970820286999697,None,equal,19.30565753799965,16.970820286999697,None,21.20700969200061,16.970820286999697,None,16.970820286999697,None,16.970820286999697,None,16.970820286999697,None,0.0006915449994266964,36.2872149549994,None,5.990662225000051,42.29682915000012,None,6,1.3394973079994088,42.29682915000012,None,42.29682915000012,None,42.29682915000012,None,7.374087483000039,81.64079399099955,43.75536806399941,None,43.75536806399941,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021822_bk1_pt2_recall_fmri_wav/recall_audio-1645204165.739.wav,0.014900256000146328,None,6,74.16211356299937,43.75536806399941,None,43.75536806399941,None,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[21 31 11 22 32 42 41 12],[2 3 3 4 1 4 2 1],15.086835256000086,None,space,1.8670521590001954,15.086835256000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
3,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,16.970820286999697,None,equal,19.30565753799965,16.970820286999697,None,21.20700969200061,16.970820286999697,None,16.970820286999697,None,16.970820286999697,None,16.970820286999697,None,0.0006915449994266964,36.2872149549994,None,5.990662225000051,42.29682915000012,None,6,1.3394973079994088,42.29682915000012,None,42.29682915000012,None,42.29682915000012,None,7.374087483000039,81.64079399099955,43.75536806399941,None,43.75536806399941,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021822_bk1_pt2_recall_fmri_wav/recall_audio-1645204165.739.wav,0.014900256000146328,None,6,74.16211356299937,43.75536806399941,None,43.75536806399941,None,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
3,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.64393009099967,117.93773109299946,None,87.64079595299972,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
4,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.94491939299951,None,6,2.4954534970001987,123.94491939299951,None,123.94491939299951,None,123.94491939299951,None,90.16562029599936,165.77357976499934,126.47899674600012,None,126.47899674600012,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021822_bk1_pt2_recall_fmri_wav/recall_audio-1645204248.466.wav,0.012415154999871447,None,6,75.57146626800022,126.47899674600012,None,126.47899674600012,None,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[21 31 11 22 32 42 41 12],[2 3 3 4 1 4 2 1],15.086835256000086,None,space,1.8670521590001954,15.086835256000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021822,0,2,0,2,3,1,0,16,2,2022_Feb_18_1208,recall_fmri,3.2.4,59.8871767511531,
