count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[32 43 23 41 14 12 21 34],[4 3 2 1 3 1 4 2],39.510016401999565,None,space,70.9588054400001,39.510016401999565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,110.49313210499986,None,equal,93.13099567800055,110.49313210499986,None,164.1316315189997,110.49313210499986,None,110.49313210499986,None,110.49313210499986,None,110.49313210499986,None,0.0006560109995916719,203.64178000299944,None,6.0165870270002415,209.66832872399937,None,1,1.384820982999372,209.66832872399937,None,209.66832872399937,None,209.66832872399937,None,7.445019941999817,105.93170866899982,211.1683751169994,None,211.1683751169994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/040122_bk1_pt1_recall_fmri_wav/recall_audio-1648829074.156.wav,0.01309639699957188,None,1,98.37791028599986,211.1683751169994,None,211.1683751169994,None,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[32 43 23 41 14 12 21 34],[4 3 2 1 3 1 4 2],39.510016401999565,None,space,70.9588054400001,39.510016401999565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,110.49313210499986,None,equal,93.13099567800055,110.49313210499986,None,164.1316315189997,110.49313210499986,None,110.49313210499986,None,110.49313210499986,None,110.49313210499986,None,0.0006560109995916719,203.64178000299944,None,6.0165870270002415,209.66832872399937,None,1,1.384820982999372,209.66832872399937,None,209.66832872399937,None,209.66832872399937,None,7.445019941999817,105.93170866899982,211.1683751169994,None,211.1683751169994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/040122_bk1_pt1_recall_fmri_wav/recall_audio-1648829074.156.wav,0.01309639699957188,None,1,98.37791028599986,211.1683751169994,None,211.1683751169994,None,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9345938739998,309.57331067999985,None,111.94361939899954,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.58546710299925,None,1,1.0188176400006341,315.58546710299925,None,315.58546710299925,None,315.58546710299925,None,112.99929117299962,198.14366386999973,316.65235428100004,None,316.65235428100004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/040122_bk1_pt1_recall_fmri_wav/recall_audio-1648829180.644.wav,0.013366171000598115,None,1,85.1108949419995,316.65235428100004,None,316.65235428100004,None,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[32 43 23 41 14 12 21 34],[4 3 2 1 3 1 4 2],39.510016401999565,None,space,70.9588054400001,39.510016401999565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040122,0,3,2,3,0,1,0,36,1,2022_Apr_01_1201,recall_fmri,3.2.4,59.62323375051303,
