count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],13.863143051999941,None,space,0.4496884679992945,13.863143051999941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,14.333391623999887,None,equal,27.664420428000085,14.333391623999887,None,28.158193338000274,14.333391623999887,None,14.333391623999887,None,14.333391623999887,None,14.333391623999887,None,0.0008039360000111628,42.017098626000006,None,5.99944112599951,48.03061107999929,None,1,1.9971108860008826,48.03061107999929,None,48.03061107999929,None,48.03061107999929,None,8.033793558999605,91.18326954300028,50.13031082699945,None,50.13031082699945,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt2_recall_fmri_wav/recall_audio_2-1646680364.108.wav,0.008534132000932004,None,2,83.0494790720004,50.13031082699945,None,50.13031082699945,None,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],13.863143051999941,None,space,0.4496884679992945,13.863143051999941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,14.333391623999887,None,equal,27.664420428000085,14.333391623999887,None,28.158193338000274,14.333391623999887,None,14.333391623999887,None,14.333391623999887,None,14.333391623999887,None,0.0008039360000111628,42.017098626000006,None,5.99944112599951,48.03061107999929,None,1,1.9971108860008826,48.03061107999929,None,48.03061107999929,None,48.03061107999929,None,8.033793558999605,91.18326954300028,50.13031082699945,None,50.13031082699945,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt2_recall_fmri_wav/recall_audio_2-1646680364.108.wav,0.008534132000932004,None,2,83.0494790720004,50.13031082699945,None,50.13031082699945,None,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18638791600006,133.1999066519993,None,97.1834009840004,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
4,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.20077451399993,None,2,0.9379310450003686,139.20077451399993,None,139.20077451399993,None,139.20077451399993,None,98.14536498300004,149.25085984700036,140.1795602329994,None,140.1795602329994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt2_recall_fmri_wav/recall_audio_2-1646680455.168.wav,0.010348330200031342,None,2,51.05917026499992,140.1795602329994,None,140.1795602329994,None,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],13.863143051999941,None,space,0.4496884679992945,13.863143051999941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,2,2022_Mar_07_1412,recall_fmri,3.2.4,60.18431518735243,
