count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],12.050729540000248,None,space,0.5749175929995545,12.050729540000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,12.649276555000142,None,equal,24.32897461199991,12.649276555000142,None,24.942425940999783,12.649276555000142,None,12.649276555000142,None,12.649276555000142,None,12.649276555000142,None,0.0006904440006110235,36.999070294000376,None,5.999547580000581,43.016748633000134,None,1,1.306471536000572,43.016748633000134,None,43.016748633000134,None,43.016748633000134,None,7.349701042000561,91.3828064950003,44.43251428200074,None,44.43251428200074,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt1_recall_fmri_wav/recall_audio_2-1646680015.410.wav,0.006507206000605947,None,2,83.9297367879999,44.43251428200074,None,44.43251428200074,None,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],12.050729540000248,None,space,0.5749175929995545,12.050729540000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,12.649276555000142,None,equal,24.32897461199991,12.649276555000142,None,24.942425940999783,12.649276555000142,None,12.649276555000142,None,12.649276555000142,None,12.649276555000142,None,0.0006904440006110235,36.999070294000376,None,5.999547580000581,43.016748633000134,None,1,1.306471536000572,43.016748633000134,None,43.016748633000134,None,43.016748633000134,None,7.349701042000561,91.3828064950003,44.43251428200074,None,44.43251428200074,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt1_recall_fmri_wav/recall_audio_2-1646680015.410.wav,0.006507206000605947,None,2,83.9297367879999,44.43251428200074,None,44.43251428200074,None,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3858683489998,128.38314387599985,None,97.38268441200034,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.38313852200008,None,6,1.4481526099998518,134.38313852200008,None,134.38313852200008,None,134.38313852200008,None,98.84984280499975,136.51534318500035,135.86707042600028,None,135.86707042600028,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/030722_bk2_pt1_recall_fmri_wav/recall_audio_2-1646680107.852.wav,0.014933186399503029,None,6,37.6321217929999,135.86707042600028,None,135.86707042600028,None,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[14 23 32 21 12 34 41 43],[4 3 2 1 2 4 1 3],12.050729540000248,None,space,0.5749175929995545,12.050729540000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030722,1,3,1,2,1,2,0,56,1,2022_Mar_07_1406,recall_fmri,3.2.4,59.85542210088492,
