instructText,count,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_13.started,text_13.stopped,text_23.started,text_23.stopped,text_43.started,text_43.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,text_44.started,text_44.stopped,text_53.started,text_53.stopped,image_10.started,image_10.stopped,text_22.started,text_22.stopped,recall,question1_answer,order of question,text_14.started,text_14.stopped,text_15.started,text_15.stopped,image_6.started,image_6.stopped,polygon_3.started,polygon_3.stopped,bottom_line_3.started,bottom_line_3.stopped,right_line_3.started,right_line_3.stopped,left_line_3.started,left_line_3.stopped,question2_answer,text_16.started,text_16.stopped,text_17.started,text_17.stopped,image_7.started,image_7.stopped,polygon_4.started,polygon_4.stopped,bottom_line_4.started,bottom_line_4.stopped,right_line_4.started,right_line_4.stopped,left_line_4.started,left_line_4.stopped,question3_answer,text_18.started,text_18.stopped,text_19.started,text_19.stopped,image_8.started,image_8.stopped,polygon_5.started,polygon_5.stopped,bottom_line_5.started,bottom_line_5.stopped,right_line_5.started,right_line_5.stopped,left_line_5.started,left_line_5.stopped,question4_answer,text_20.started,text_20.stopped,text_21.started,text_21.stopped,image_9.started,image_9.stopped,polygon_6.started,polygon_6.stopped,bottom_line_6.started,bottom_line_6.stopped,right_line_6.started,right_line_6.stopped,left_line_6.started,left_line_6.stopped,question5_answer,text_25.started,text_25.stopped,text_26.started,text_26.stopped,image_11.started,image_11.stopped,polygon_7.started,polygon_7.stopped,bottom_line_7.started,bottom_line_7.stopped,right_line_7.started,right_line_7.stopped,left_line_7.started,left_line_7.stopped,question6_answer,text_27.started,text_27.stopped,text_28.started,text_28.stopped,image_12.started,image_12.stopped,polygon_8.started,polygon_8.stopped,bottom_line_8.started,bottom_line_8.stopped,right_line_8.started,right_line_8.stopped,left_line_8.started,left_line_8.stopped,question7_answer,text_29.started,text_29.stopped,text_30.started,text_30.stopped,image_13.started,image_13.stopped,polygon_9.started,polygon_9.stopped,bottom_line_9.started,bottom_line_9.stopped,right_line_9.started,right_line_9.stopped,left_line_9.started,left_line_9.stopped,question8_answer,text_31.started,text_31.stopped,text_32.started,text_32.stopped,image_14.started,image_14.stopped,polygon_10.started,polygon_10.stopped,bottom_line_10.started,bottom_line_10.stopped,right_line_10.started,right_line_10.stopped,left_line_10.started,left_line_10.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,random_seed,date,expName,psychopyVersion,frameRate,
"In the final part of the experiment, please answer 8 questions about each story.",,0,0,0,0,,,,,,,,,,,,,[43 14 21 32 12 34 23 41],[2 4 3 1 4 1 3 2],[42 33 13 44 22 31 24 11],[4 3 2 4 1 3 1 2],space,19.111837627999194,8.089799708999635,None,8.089799708999635,None,8.089799708999635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
"We did not tell you to think of all or some of these questions during the story, but please do your best to answer them.",,0,1,1,1,,,,,,,,,,,,,,,,,space,5.4246146570003475,27.2391691849989,None,27.2391691849989,None,27.2391691849989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
"Answer as much as you remember, and be specific and concrete in your answers. It is best to try to be as faithful as possible to what the story actually said.
",,0,2,2,2,,,,,,,,,,,,,,,,,space,8.386977784997725,32.70627572800004,None,32.70627572800004,None,32.70627572800004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,0,3,3,3,,,,,,,,,,,,,,,,,space,5.010514000001422,41.1394540959991,None,41.1394540959991,None,41.1394540959991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,46.18963408399941,None,space,17.778996714998357,46.18963408399941,None,46.18963408399941,None,46.18963408399941,None,64.05699085499873,None,64.05699085499873,None,"Simon pays with his credit card for both of them, it's $30",Guinea fowel or turkey,"[1, 2]",67.70639508299791,None,67.70639508299791,None,67.70639508299791,None,67.70639508299791,None,67.70639508299791,None,67.70639508299791,None,67.70639508299791,None,Isn't this meat cute,82.40655378999872,None,82.40655378999872,None,82.40655378999872,None,82.40655378999872,None,82.40655378999872,None,82.40655378999872,None,82.40655378999872,None,For dinner next week,105.23919358999774,None,105.23919358999774,None,105.23919358999774,None,105.23919358999774,None,105.23919358999774,None,105.23919358999774,None,105.23919358999774,None,3pm,110.95586738099882,None,110.95586738099882,None,110.95586738099882,None,110.95586738099882,None,110.95586738099882,None,110.95586738099882,None,110.95586738099882,None,,118.77234685599979,None,118.77234685599979,None,118.77234685599979,None,118.77234685599979,None,118.77234685599979,None,118.77234685599979,None,118.77234685599979,None,Stuff for kebobs and stuff for some asian dish,125.9059339359992,None,125.9059339359992,None,125.9059339359992,None,125.9059339359992,None,125.9059339359992,None,125.9059339359992,None,125.9059339359992,None,All of them and the 2nd,135.78908642799797,None,135.78908642799797,None,135.78908642799797,None,135.78908642799797,None,135.78908642799797,None,135.78908642799797,None,135.78908642799797,None,"Simon pays with his credit card for both of them, it's $30",143.272490258998,None,143.272490258998,None,143.272490258998,None,143.272490258998,None,143.272490258998,None,143.272490258998,None,143.272490258998,None,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,159.18779883899697,None,space,0.7463415599995642,159.18779883899697,None,159.18779883899697,None,159.18779883899697,None,159.97153703499862,None,159.97153703499862,None,Final exam the folowing tuesday,2 weeks,"[1, 2]",163.20468186799917,None,163.20468186799917,None,163.20468186799917,None,163.20468186799917,None,163.20468186799917,None,163.20468186799917,None,163.20468186799917,None,She is going abroad and wants to focus on that and not deal with a long distance relationship,168.12222371399912,None,168.12222371399912,None,168.12222371399912,None,168.12222371399912,None,168.12222371399912,None,168.12222371399912,None,168.12222371399912,None,"No, they can make it work from a distance, they have a good thing going",180.55564649699954,None,180.55564649699954,None,180.55564649699954,None,180.55564649699954,None,180.55564649699954,None,180.55564649699954,None,180.55564649699954,None,Maria wants her afgan sweater or kashmir sweater ,191.438202344998,None,191.438202344998,None,191.438202344998,None,191.438202344998,None,191.438202344998,None,191.438202344998,None,191.438202344998,None,Grand,205.92127846199946,None,205.92127846199946,None,205.92127846199946,None,205.92127846199946,None,205.92127846199946,None,205.92127846199946,None,205.92127846199946,None,Aristotle and the categories,208.7214436079994,None,208.7214436079994,None,208.7214436079994,None,208.7214436079994,None,208.7214436079994,None,208.7214436079994,None,208.7214436079994,None,Aristotle's thoughts on categories,215.2380806000001,None,215.2380806000001,None,215.2380806000001,None,215.2380806000001,None,215.2380806000001,None,215.2380806000001,None,215.2380806000001,None,Final exam the folowing tuesday,223.1382265329994,None,223.1382265329994,None,223.1382265329994,None,223.1382265329994,None,223.1382265329994,None,223.1382265329994,None,223.1382265329994,None,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,236.437493772999,None,space,0.7949861550005153,236.437493772999,None,236.437493772999,None,236.437493772999,None,237.27020371899926,None,237.27020371899926,None,Business class 4a,Wine maker and wine distributor,"[1, 2]",238.12098426899684,None,238.12098426899684,None,238.12098426899684,None,238.12098426899684,None,238.12098426899684,None,238.12098426899684,None,238.12098426899684,None,800,247.32058300399876,None,247.32058300399876,None,247.32058300399876,None,247.32058300399876,None,247.32058300399876,None,247.32058300399876,None,247.32058300399876,None,,250.32008231999862,None,250.32008231999862,None,250.32008231999862,None,250.32008231999862,None,250.32008231999862,None,250.32008231999862,None,250.32008231999862,None,Handshake,252.77123265099726,None,252.77123265099726,None,252.77123265099726,None,252.77123265099726,None,252.77123265099726,None,252.77123265099726,None,252.77123265099726,None,,255.97100855600002,None,255.97100855600002,None,255.97100855600002,None,255.97100855600002,None,255.97100855600002,None,255.97100855600002,None,255.97100855600002,None,Replace the bins,259.4043202469984,None,259.4043202469984,None,259.4043202469984,None,259.4043202469984,None,259.4043202469984,None,259.4043202469984,None,259.4043202469984,None,20a ,272.02067570299914,None,272.02067570299914,None,272.02067570299914,None,272.02067570299914,None,272.02067570299914,None,272.02067570299914,None,272.02067570299914,None,Business class 4a,278.0042433439994,None,278.0042433439994,None,278.0042433439994,None,278.0042433439994,None,278.0042433439994,None,278.0042433439994,None,278.0042433439994,None,,,102221,1,2,0,2,0,40,2021_Oct_22_1619,short_answer,3.2.4,60.15590630366084,
