count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[34 21 14 12 32 43 41 23],[1 1 4 2 3 2 4 3],21.575795749999997,None,space,10.643546648000012,21.575795749999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,32.24432027500001,None,equal,44.84953052600001,32.24432027500001,None,55.537929924,32.24432027500001,None,32.24432027500001,None,0.00045553399999676003,77.11147352700002,None,5.998986131999999,83.14140987100001,None,4,2.1713803159999827,83.14140987100001,None,83.14140987100001,None,83.14140987100001,None,8.23330364100002,175.749376169,85.42388703700001,None,85.42388703700001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615667912.410.wav,0.00042910049998567956,None,4,167.41996615700003,85.42388703700001,None,85.42388703700001,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[34 21 14 12 32 43 41 23],[1 1 4 2 3 2 4 3],21.575795749999997,None,space,10.643546648000012,21.575795749999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,32.24432027500001,None,equal,44.84953052600001,32.24432027500001,None,55.537929924,32.24432027500001,None,32.24432027500001,None,0.00045553399999676003,77.11147352700002,None,5.998986131999999,83.14140987100001,None,4,2.1713803159999827,83.14140987100001,None,83.14140987100001,None,83.14140987100001,None,8.23330364100002,175.749376169,85.42388703700001,None,85.42388703700001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615667912.410.wav,0.00042910049998567956,None,4,167.41996615700003,85.42388703700001,None,85.42388703700001,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.75258143300002,252.86078903900003,None,181.750516031,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,258.86107720999996,None,4,1.699862209999992,258.86107720999996,None,258.86107720999996,None,258.86107720999996,None,183.479373121,317.508523719,260.605527424,None,260.605527424,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615668087.597.wav,0.010024931800046488,None,4,133.99639476599998,260.605527424,None,260.605527424,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[34 21 14 12 32 43 41 23],[1 1 4 2 3 2 4 3],21.575795749999997,None,space,10.643546648000012,21.575795749999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,32.24432027500001,None,equal,44.84953052600001,32.24432027500001,None,55.537929924,32.24432027500001,None,32.24432027500001,None,0.00045553399999676003,77.11147352700002,None,5.998986131999999,83.14140987100001,None,4,2.1713803159999827,83.14140987100001,None,83.14140987100001,None,83.14140987100001,None,8.23330364100002,175.749376169,85.42388703700001,None,85.42388703700001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615667912.410.wav,0.00042910049998567956,None,4,167.41996615700003,85.42388703700001,None,85.42388703700001,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.75258143300002,252.86078903900003,None,181.750516031,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,258.86107720999996,None,4,1.699862209999992,258.86107720999996,None,258.86107720999996,None,258.86107720999996,None,183.479373121,317.508523719,260.605527424,None,260.605527424,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615668087.597.wav,0.010024931800046488,None,4,133.99639476599998,260.605527424,None,260.605527424,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.511487783,394.62083572999995,None,323.50878999300005,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,400.6200906,None,4,3.1746923119999906,400.6200906,None,400.6200906,None,400.6200906,None,326.70888496500004,460.5338800420001,403.82787022900004,None,403.82787022900004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk2_recall_fmri_wav/recall_audio_2-1615668230.822.wav,0.014487989800102241,None,4,133.799908191,403.82787022900004,None,403.82787022900004,None,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[34 21 14 12 32 43 41 23],[1 1 4 2 3 2 4 3],21.575795749999997,None,space,10.643546648000012,21.575795749999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,2,0,44,2021_Mar_13_1537,recall_fmri,3.2.4,60.01450490569041,
