count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[22 33 11 24 42 44 31 13],[2 4 1 2 3 3 4 1],11.94851051599926,None,space,0.4114812570005597,11.94851051599926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,12.382313264000004,None,equal,28.20520204799959,12.382313264000004,None,28.67010440300055,12.382313264000004,None,12.382313264000004,None,0.0003607949993238435,40.61511442899973,None,5.999317228999644,46.62057729599928,None,1,1.8358464130005814,46.62057729599928,None,46.62057729599928,None,46.62057729599928,None,7.866232544000013,190.63214740199965,48.55372225799965,None,48.55372225799965,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636749862.543.wav,0.0057156574994223774,None,1,182.67682012300065,48.55372225799965,None,48.55372225799965,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.63482568400013,231.2486013129992,None,196.6323202650001,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.24857205499939,None,1,1.1299529119996805,237.24857205499939,None,237.24857205499939,None,237.24857205499939,None,197.78411946300002,388.4654856950001,238.41501518699988,None,238.41501518699988,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636750052.401.wav,0.015507995400184882,None,1,190.6484207150006,238.41501518699988,None,238.41501518699988,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.46982961699996,429.08159540199995,None,394.4666520419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.08192101699933,None,1,1.2586094700000103,435.08192101699933,None,435.08192101699933,None,435.08192101699933,None,395.7509081449998,581.1668049529999,436.3826523149992,None,436.3826523149992,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636750250.371.wav,0.01212981739990937,None,1,185.38087002700013,436.3826523149992,None,436.3826523149992,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.1705272259996,621.7822475139992,None,587.1664207009999,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
3,,,,,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.7830058259997,None,1,1.011421829000028,627.7830058259997,None,627.7830058259997,None,627.7830058259997,None,588.2000337939999,702.283038214,628.8299488179991,None,628.8299488179991,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636750442.819.wav,0.013741202400524344,None,1,114.0485896350001,628.8299488179991,None,628.8299488179991,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
3,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2873593169998,742.8987919069996,None,708.2827875419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
4,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.285897924,748.911951649,748.911951649,714.2998529709994,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
