count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[41 14 23 21 32 12 43 34],[4 2 1 1 3 2 4 3],10.957971080999414,None,space,53.72243584199987,10.957971080999414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,64.70830911699977,None,equal,24.925195771999825,64.70830911699977,None,78.69937254999968,64.70830911699977,None,64.70830911699977,None,0.00042297800064261537,89.66621769599988,None,6.023613789000592,95.6822464729994,None,2,1.7502514939997127,95.6822464729994,None,95.6822464729994,None,95.6822464729994,None,7.800067736000528,190.90025248500024,97.53236486599963,None,97.53236486599963,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/012122_bk1_recall_fmri_wav/recall_audio-1642783496.518.wav,0.007684297501327819,None,2,182.99628172099983,97.53236486599963,None,97.53236486599963,None,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.90301585500038,280.5590023099994,None,196.89964074300042,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5588992509993,None,7,1.3437721939999392,286.5588992509993,None,286.5588992509993,None,286.5588992509993,None,198.26790296699983,397.26659764099986,287.9421702969994,None,287.9421702969994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/012122_bk1_recall_fmri_wav/recall_audio-1642783686.930.wav,0.012534787799268088,None,7,198.96248736500002,287.9421702969994,None,287.9421702969994,None,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.26990479899996,486.9261640089999,None,403.26699079599985,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9262215339995,None,7,0.9414202999996633,492.9262215339995,None,492.9262215339995,None,492.9262215339995,None,404.2350236729999,583.1993295270004,493.90888076899955,None,493.90888076899955,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/012122_bk1_recall_fmri_wav/recall_audio-1642783892.897.wav,0.01251696380040812,None,2,178.91766687200015,493.90888076899955,None,493.90888076899955,None,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2031525500006,672.858657277,None,589.1992458250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.8596278579998,None,7,0.8440128809997987,678.8596278579998,None,678.8596278579998,None,678.8596278579998,None,590.0678107150006,791.1173494270006,679.7417006679998,None,679.7417006679998,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/012122_bk1_recall_fmri_wav/recall_audio-1642784078.730.wav,0.013004876800550846,None,7,201.0018288779993,679.7417006679998,None,679.7417006679998,None,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1210494140005,880.7767330139995,None,797.1293207460003,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.1337162720001,886.7890520259998,None,803.1462137560002,,,,,,,,,,,,,,,,,,,,,,,,,,,,012122,1,2,1,3,0,1,0,46,2022_Jan_21_1143,recall_fmri,3.2.4,60.138138506955144,
