count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[44 31 13 42 33 22 24 11],[3 1 2 1 3 4 2 4],11.735597671000008,None,space,5.212985488000001,11.735597671000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16.985714431000005,None,equal,21.020209660000006,16.985714431000005,None,26.306898441,16.985714431000005,None,16.985714431000005,None,6.022651882999995,44.05254126300001,44.05254126300001,12.015614240999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.055266329000005,None,space,0.5871530379999967,50.055266329000005,None,50.055266329000005,None,50.055266329000005,None,12.633025674999999,13.215788215000003,50.76905058000001,None,50.76905058000001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/082021_bk1_recall_fmri_wav/recall_audio-1629482300.751.wav,0.003731448999999998,None,space,0.46304008300000987,50.76905058000001,None,50.76905058000001,None,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.218441701000003,51.2543718,None,19.231475554,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.285458956,None,space,0.6394435050000027,57.285458956,None,57.285458956,None,57.285458956,None,19.917177283,20.315582101000004,57.969485359000004,None,57.969485359000004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/082021_bk1_recall_fmri_wav/recall_audio-1629482307.959.wav,0.013561030999994728,None,space,0.36573717100000636,57.969485359000004,None,57.969485359000004,None,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.318532206,58.35483413700001,None,26.315027834999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35509338,None,space,0.44769117399999914,64.35509338,None,64.35509338,None,64.35509338,None,26.782891253999992,27.249253984000006,64.835671109,None,64.835671109,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/082021_bk1_recall_fmri_wav/recall_audio-1629482314.826.wav,0.012099744000039436,None,space,0.4345881669999869,64.835671109,None,64.835671109,None,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.252672856000004,65.28811714,None,33.24919073500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25180698400001,71.28821955000001,71.28821955000001,39.24922733,,,,,,,,,,,,,,,,,,,,,,,,,,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2886814,None,space,0.6301484509999966,77.2886814,None,77.2886814,None,77.2886814,None,39.900566964999996,40.59896027400001,77.95224765,None,77.95224765,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/082021_bk1_recall_fmri_wav/recall_audio-1629482327.942.wav,0.01354531300003714,None,space,0.665078176999998,77.95224765,None,77.95224765,None,,,082021,2,3,2,3,1,1,0,72,2021_Aug_20_1357,recall_fmri,3.2.4,60.23359213459121,
