count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[42 13 11 22 31 33 24 44],[3 3 1 2 4 2 4 1],12.36074649800048,None,space,96.5543067689996,12.36074649800048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,108.95441686499998,None,equal,48.745802354999796,108.95441686499998,None,145.3602952479996,108.95441686499998,None,108.95441686499998,None,108.95441686499998,None,108.95441686499998,None,0.0007884710003054352,157.7285244200002,None,5.999659858000086,163.73750912300056,None,1,1.5498205000003509,163.73750912300056,None,163.73750912300056,None,163.73750912300056,None,7.593107138999585,70.63252304399975,165.41155713399985,None,165.41155713399985,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/032822_bk1_pt1_recall_fmri_wav/recall_audio-1648479530.395.wav,0.009096484599467658,None,1,62.932634397000584,165.41155713399985,None,165.41155713399985,None,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[42 13 11 22 31 33 24 44],[3 3 1 2 4 2 4 1],12.36074649800048,None,space,96.5543067689996,12.36074649800048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,108.95441686499998,None,equal,48.745802354999796,108.95441686499998,None,145.3602952479996,108.95441686499998,None,108.95441686499998,None,108.95441686499998,None,108.95441686499998,None,0.0007884710003054352,157.7285244200002,None,5.999659858000086,163.73750912300056,None,1,1.5498205000003509,163.73750912300056,None,163.73750912300056,None,163.73750912300056,None,7.593107138999585,70.63252304399975,165.41155713399985,None,165.41155713399985,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/032822_bk1_pt1_recall_fmri_wav/recall_audio-1648479530.395.wav,0.009096484599467658,None,1,62.932634397000584,165.41155713399985,None,165.41155713399985,None,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.63575283099999,228.3688293539999,None,76.64959842699955,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3786915569999,None,1,2.0246454739999535,234.3786915569999,None,234.3786915569999,None,234.3786915569999,None,78.70902951599965,145.83360935400015,236.45288582000012,None,236.45288582000012,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/032822_bk1_pt1_recall_fmri_wav/recall_audio-1648479601.441.wav,0.012632773199584335,None,1,67.08832449599959,236.45288582000012,None,236.45288582000012,None,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[42 13 11 22 31 33 24 44],[3 3 1 2 4 2 4 1],12.36074649800048,None,space,96.5543067689996,12.36074649800048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032822,0,3,1,2,1,1,0,32,1,2022_Mar_28_1056,recall_fmri,3.2.4,59.962402374400384,
