count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[31 33 42 22 13 24 44 11],[2 4 3 3 4 1 1 2],11.631849665999653,None,space,103.25100239800031,11.631849665999653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,114.91422924299968,None,equal,35.162545157999375,114.91422924299968,None,138.46018338299928,114.91422924299968,None,114.91422924299968,None,114.91422924299968,None,114.91422924299968,None,0.0008729910005058628,150.09720048500003,None,6.000179095000021,156.10199678699973,None,2,1.4656628239999918,156.10199678699973,None,156.10199678699973,None,156.10199678699973,None,7.4892829190002885,97.9384983960008,157.68017140599932,None,157.68017140599932,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022222_bk1_pt1_recall_fmri_wav/recall_audio-1645544827.660.wav,0.00843098219957028,None,2,90.33455459600009,157.68017140599932,None,157.68017140599932,None,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[31 33 42 22 13 24 44 11],[2 4 3 3 4 1 1 2],11.631849665999653,None,space,103.25100239800031,11.631849665999653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,114.91422924299968,None,equal,35.162545157999375,114.91422924299968,None,138.46018338299928,114.91422924299968,None,114.91422924299968,None,114.91422924299968,None,114.91422924299968,None,0.0008729910005058628,150.09720048500003,None,6.000179095000021,156.10199678699973,None,2,1.4656628239999918,156.10199678699973,None,156.10199678699973,None,156.10199678699973,None,7.4892829190002885,97.9384983960008,157.68017140599932,None,157.68017140599932,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022222_bk1_pt1_recall_fmri_wav/recall_audio-1645544827.660.wav,0.00843098219957028,None,2,90.33455459600009,157.68017140599932,None,157.68017140599932,None,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94187408000016,248.04501046699988,None,103.94769700699999,,,,,,,,,,,,,,,,,,,,,,,,,,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.04539094099982,None,8,2.832248413999878,254.04539094099982,None,254.04539094099982,None,254.04539094099982,None,106.80726739000056,189.5309150510002,256.918441453,None,256.918441453,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022222_bk1_pt1_recall_fmri_wav/recall_audio-1645544927.908.wav,0.012205873400489509,None,3,82.68333390800035,256.918441453,None,256.918441453,None,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[31 33 42 22 13 24 44 11],[2 4 3 3 4 1 1 2],11.631849665999653,None,space,103.25100239800031,11.631849665999653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022222,1,3,0,1,1,1,0,50,1,2022_Feb_22_1044,recall_fmri,3.2.4,59.88892449085511,
