count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[13 23 44 43 24 34 33 14],[4 1 3 1 3 2 4 2],13.156263892000425,None,space,0.43766293699991365,13.156263892000425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,13.622503778999999,None,equal,29.91560656799993,13.622503778999999,None,30.398160205999375,13.622503778999999,None,13.622503778999999,None,13.622503778999999,None,13.622503778999999,None,0.0006430120001823525,43.55721600600009,None,5.999809400000231,49.557350906000465,None,1,0.9836341600002925,49.557350906000465,None,49.557350906000465,None,49.557350906000465,None,7.000671335000334,36.01584541600005,50.639556050000465,None,50.639556050000465,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022122_bk2_pt1_recall_fmri_wav/recall_audio_2-1645467350.616.wav,0.008843453499139287,None,1,28.905373061999853,50.639556050000465,None,50.639556050000465,None,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[13 23 44 43 24 34 33 14],[4 1 3 1 3 2 4 2],13.156263892000425,None,space,0.43766293699991365,13.156263892000425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,13.622503778999999,None,equal,29.91560656799993,13.622503778999999,None,30.398160205999375,13.622503778999999,None,13.622503778999999,None,13.622503778999999,None,13.622503778999999,None,0.0006430120001823525,43.55721600600009,None,5.999809400000231,49.557350906000465,None,1,0.9836341600002925,49.557350906000465,None,49.557350906000465,None,49.557350906000465,None,7.000671335000334,36.01584541600005,50.639556050000465,None,50.639556050000465,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022122_bk2_pt1_recall_fmri_wav/recall_audio_2-1645467350.616.wav,0.008843453499139287,None,1,28.905373061999853,50.639556050000465,None,50.639556050000465,None,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.018436315000145,79.57422743200004,None,42.01548034700045,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
1,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.57356854000045,None,1,0.660389280000345,85.57356854000045,None,85.57356854000045,None,85.57356854000045,None,42.70045288500023,58.68247605200031,86.27230075300031,None,86.27230075300031,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/022122_bk2_pt1_recall_fmri_wav/recall_audio_2-1645467386.262.wav,0.012778682600583124,None,1,15.943781232999754,86.27230075300031,None,86.27230075300031,None,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,text_81.started,text_81.stopped,text_82.started,text_82.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,part,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,[13 23 44 43 24 34 33 14],[4 1 3 1 3 2 4 2],13.156263892000425,None,space,0.43766293699991365,13.156263892000425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022122,1,3,1,3,3,2,0,58,1,2022_Feb_21_1315,recall_fmri,3.2.4,59.95621984844285,
