behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,count,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 44 42 31 13 24 11],[3 1 2 4 1 2 3 4],10.218766829000003,None,space,1.547484981000025,10.218766829000003,None,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.790194162999967,None,equal,29.168399748000013,11.790194162999967,None,30.77766747200002,11.790194162999967,None,11.790194162999967,None,0.00031287199999496806,41.00281274399998,None,6.0049939969999855,,,,,,,,,,,,,,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 44 42 31 13 24 11],[3 1 2 4 1 2 3 4],10.218766829000003,None,space,1.547484981000025,10.218766829000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.790194162999967,None,equal,29.168399748000013,11.790194162999967,None,30.77766747200002,11.790194162999967,None,11.790194162999967,None,6.028591076999987,47.018642511999985,None,12.032462931999987,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,53.03623662399997,None,3,2.1944161559999884,53.03623662399997,None,53.03623662399997,None,53.03623662399997,None,14.25671609799997,104.33124672599996,55.352033339,None,55.352033339,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/090321_bk1_recall_fmri_wav/recall_audio-1630686748.337.wav,0.0054983134000394784,None,2,89.94165857499996,55.352033339,None,55.352033339,None,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 44 42 31 13 24 11],[3 1 2 4 1 2 3 4],10.218766829000003,None,space,1.547484981000025,10.218766829000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.790194162999967,None,equal,29.168399748000013,11.790194162999967,None,30.77766747200002,11.790194162999967,None,11.790194162999967,None,6.028591076999987,47.018642511999985,None,12.032462931999987,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,53.03623662399997,None,3,2.1944161559999884,53.03623662399997,None,53.03623662399997,None,53.03623662399997,None,14.25671609799997,104.33124672599996,55.352033339,None,55.352033339,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/090321_bk1_recall_fmri_wav/recall_audio-1630686748.337.wav,0.0054983134000394784,None,2,89.94165857499996,55.352033339,None,55.352033339,None,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.334299214,145.33450497299998,None,110.330424639,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,151.33389659399995,None,3,1.4547968539999943,151.33389659399995,None,151.33389659399995,None,151.33389659399995,None,111.806471338,180.35456325199993,152.824948619,None,152.824948619,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/090321_bk1_recall_fmri_wav/recall_audio-1630686845.814.wav,0.011163057800047227,None,3,68.507754751,152.824948619,None,152.824948619,None,090321,1,2,2,3,1,1,0,48,2021_Sep_03_1231,recall_fmri,3.2.4,59.790260906701086,
